station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
94767,Sydney,1954-05-27,Autumn,15.0,13.3,20.8,4.8,,,,,,
13274,Belgrade,1954-05-28,Spring,,12.7,22.2,0.0,,,,,,
94767,Sydney,1954-05-28,Autumn,15.4,11.8,19.8,0.3,,,,,,
94767,Sydney,1954-05-29,Autumn,14.2,12.2,20.4,0.0,,,,,,
13274,Belgrade,1954-05-29,Spring,19.7,14.8,24.9,32.8,,,,,,
94767,Sydney,1954-05-30,Autumn,15.0,9.7,20.3,0.0,,,,,,
13274,Belgrade,1954-05-30,Spring,,14.0,26.4,0.0,,,,,,
13274,Belgrade,1954-05-31,Spring,,17.4,28.4,4.7,,,,,,
94767,Sydney,1954-05-31,Autumn,14.8,11.2,20.7,0.5,,,,,,
94767,Sydney,1954-06-01,Winter,15.5,9.8,20.6,0.0,,,,,,
13274,Belgrade,1954-06-01,Summer,22.1,16.6,27.5,2.0,,,,,,
94767,Sydney,1954-06-02,Winter,15.9,10.9,21.7,0.0,,,,,,
13274,Belgrade,1954-06-02,Summer,20.2,16.1,25.0,0.0,,,,,,
13274,Belgrade,1954-06-03,Summer,17.5,14.5,25.5,0.0,,,,,,
94767,Sydney,1954-06-03,Winter,15.1,11.7,16.1,0.0,,,,,,
13274,Belgrade,1954-06-04,Summer,22.3,16.6,27.0,1.4,,,,,,
94767,Sydney,1954-06-04,Winter,15.8,14.4,16.7,7.4,,,,,,
94767,Sydney,1954-06-05,Winter,15.6,14.2,19.9,1.0,,,,,,
13274,Belgrade,1954-06-05,Summer,18.1,16.2,23.2,10.7,,,,,,
94767,Sydney,1954-06-06,Winter,11.8,8.3,16.8,0.0,,,,,,
13274,Belgrade,1954-06-06,Summer,17.2,15.5,20.2,2.0,,,,,,
94767,Sydney,1954-06-07,Winter,13.2,7.6,16.1,0.0,,,,,,
13274,Belgrade,1954-06-07,Summer,19.4,14.8,25.2,3.6,,,,,,
13274,Belgrade,1954-06-08,Summer,19.0,13.1,24.7,0.0,,,,,,
94767,Sydney,1954-06-08,Winter,12.4,10.7,14.9,0.5,,,,,,
94767,Sydney,1954-06-09,Winter,11.2,8.5,15.2,0.3,,,,,,
13274,Belgrade,1954-06-09,Summer,21.3,15.2,26.5,0.0,,,,,,
94767,Sydney,1954-06-10,Winter,11.1,5.6,18.1,0.0,,,,,,
13274,Belgrade,1954-06-10,Summer,23.5,18.3,29.3,0.8,,,,,,
94767,Sydney,1954-06-11,Winter,11.4,5.1,16.7,0.0,,,,,,
13274,Belgrade,1954-06-11,Summer,,18.0,26.5,8.3,,,,,,
13274,Belgrade,1954-06-12,Summer,20.0,15.3,24.2,0.0,,,,,,
94767,Sydney,1954-06-12,Winter,9.4,6.9,16.4,0.0,,,,,,
94767,Sydney,1954-06-13,Winter,9.6,2.4,16.8,0.0,,,,,,
13274,Belgrade,1954-06-13,Summer,20.4,13.8,25.0,0.0,,,,,,
13274,Belgrade,1954-06-14,Summer,22.1,14.3,28.3,0.0,,,,,,
94767,Sydney,1954-06-14,Winter,11.7,4.1,13.1,0.0,,,,,,
94767,Sydney,1954-06-15,Winter,13.9,7.4,18.8,0.0,,,,,,
13274,Belgrade,1954-06-15,Summer,,16.1,28.8,0.0,,,,,,
13274,Belgrade,1954-06-16,Summer,22.5,17.4,29.6,38.3,,,,,,
94767,Sydney,1954-06-16,Winter,9.1,6.9,14.9,0.0,,,,,,
94767,Sydney,1954-06-17,Winter,8.9,3.7,15.0,0.0,,,,,,
13274,Belgrade,1954-06-17,Summer,22.8,16.7,27.0,2.5,,,,,,
94767,Sydney,1954-06-18,Winter,8.5,3.5,15.4,0.0,,,,,,
13274,Belgrade,1954-06-18,Summer,20.3,17.6,23.7,16.3,,,,,,
94767,Sydney,1954-06-19,Winter,9.2,2.8,18.2,0.0,,,,,,
13274,Belgrade,1954-06-19,Summer,19.7,17.6,21.7,5.6,,,,,,
13274,Belgrade,1954-06-20,Summer,21.5,17.6,26.4,0.0,,,,,,
94767,Sydney,1954-06-20,Winter,9.8,2.8,17.8,0.0,,,,,,
13274,Belgrade,1954-06-21,Summer,,16.9,28.1,6.8,,,,,,
94767,Sydney,1954-06-21,Winter,12.9,2.6,21.0,0.0,,,,,,
94767,Sydney,1954-06-22,Winter,12.2,7.9,18.8,0.0,,,,,,
13274,Belgrade,1954-06-22,Summer,21.5,17.0,27.8,0.0,,,,,,
13274,Belgrade,1954-06-23,Summer,23.2,18.0,28.3,0.0,,,,,,
94767,Sydney,1954-06-23,Winter,11.1,7.7,16.8,0.0,,,,,,
13274,Belgrade,1954-06-24,Summer,22.5,19.4,24.6,8.2,,,,,,
94767,Sydney,1954-06-24,Winter,11.0,6.3,19.1,0.0,,,,,,
13274,Belgrade,1954-06-25,Summer,,18.5,27.0,0.0,,,,,,
94767,Sydney,1954-06-25,Winter,11.9,5.9,16.2,0.0,,,,,,
94767,Sydney,1954-06-26,Winter,9.9,5.8,15.4,0.0,,,,,,
13274,Belgrade,1954-06-26,Summer,23.6,17.7,29.1,0.0,,,,,,
94767,Sydney,1954-06-27,Winter,10.2,4.6,18.3,0.0,,,,,,
13274,Belgrade,1954-06-27,Summer,25.6,20.4,30.3,0.0,,,,,,
13274,Belgrade,1954-06-28,Summer,26.3,20.9,31.5,18.9,,,,,,
94767,Sydney,1954-06-28,Winter,12.6,4.2,20.9,0.0,,,,,,
94767,Sydney,1954-06-29,Winter,14.9,6.3,18.8,0.0,,,,,,
13274,Belgrade,1954-06-29,Summer,24.2,17.7,26.7,0.2,,,,,,
94767,Sydney,1954-06-30,Winter,12.6,11.7,20.1,0.0,,,,,,
13274,Belgrade,1954-06-30,Summer,25.0,20.4,29.3,0.0,,,,,,
94767,Sydney,1954-07-01,Winter,9.7,,,0.0,,,,,,
13274,Belgrade,1954-07-01,Summer,27.3,21.2,33.4,0.3,,,,,,
13274,Belgrade,1954-07-02,Summer,22.5,17.5,32.0,5.0,,,,,,
94767,Sydney,1954-07-02,Winter,9.5,3.9,15.7,0.0,,,,,,
94767,Sydney,1954-07-03,Winter,10.9,4.2,16.1,0.0,,,,,,
13274,Belgrade,1954-07-03,Summer,16.7,12.9,20.0,0.0,,,,,,
94767,Sydney,1954-07-04,Winter,11.8,5.9,16.7,0.0,,,,,,
13274,Belgrade,1954-07-04,Summer,18.5,12.6,25.0,0.0,,,,,,
13274,Belgrade,1954-07-05,Summer,22.6,16.6,28.4,0.9,,,,,,
94767,Sydney,1954-07-05,Winter,9.3,7.3,17.6,0.0,,,,,,
94767,Sydney,1954-07-06,Winter,10.8,2.2,13.7,0.0,,,,,,
13274,Belgrade,1954-07-06,Summer,21.9,16.7,27.7,0.5,,,,,,
13274,Belgrade,1954-07-07,Summer,24.2,18.1,28.4,0.0,,,,,,
94767,Sydney,1954-07-07,Winter,12.5,7.9,15.3,0.0,,,,,,
13274,Belgrade,1954-07-08,Summer,19.6,16.4,23.4,1.5,,,,,,
94767,Sydney,1954-07-08,Winter,10.9,7.3,14.4,3.8,,,,,,
94767,Sydney,1954-07-09,Winter,12.1,6.6,14.1,2.0,,,,,,
13274,Belgrade,1954-07-09,Summer,16.7,12.5,21.2,0.0,,,,,,
13274,Belgrade,1954-07-10,Summer,18.5,11.2,24.3,0.6,,,,,,
94767,Sydney,1954-07-10,Winter,12.4,9.4,14.6,0.5,,,,,,
13274,Belgrade,1954-07-11,Summer,20.6,14.3,27.0,0.0,,,,,,
94767,Sydney,1954-07-11,Winter,14.2,10.9,14.2,15.7,,,,,,
94767,Sydney,1954-07-12,Winter,16.3,12.2,17.7,10.9,,,,,,
13274,Belgrade,1954-07-12,Summer,21.8,16.2,29.8,0.0,,,,,,
94767,Sydney,1954-07-13,Winter,15.7,14.9,17.8,0.5,,,,,,
13274,Belgrade,1954-07-13,Summer,19.9,17.0,24.5,14.6,,,,,,
13274,Belgrade,1954-07-14,Summer,17.3,15.9,19.8,0.0,,,,,,
94767,Sydney,1954-07-14,Winter,13.7,13.8,16.3,4.3,,,,,,
94767,Sydney,1954-07-15,Winter,13.8,10.0,20.4,4.3,,,,,,
13274,Belgrade,1954-07-15,Summer,19.3,13.8,25.2,0.0,,,,,,
13274,Belgrade,1954-07-16,Summer,18.8,14.4,24.7,0.0,,,,,,
94767,Sydney,1954-07-16,Winter,13.6,9.1,20.4,0.0,,,,,,
13274,Belgrade,1954-07-17,Summer,18.6,14.0,24.3,0.0,,,,,,
94767,Sydney,1954-07-17,Winter,11.6,8.9,16.7,6.9,,,,,,
13274,Belgrade,1954-07-18,Summer,23.3,16.2,31.6,0.0,,,,,,
94767,Sydney,1954-07-18,Winter,12.8,5.7,14.8,0.0,,,,,,
94767,Sydney,1954-07-19,Winter,9.0,10.6,11.2,26.9,,,,,,
13274,Belgrade,1954-07-19,Summer,23.5,17.5,28.9,6.6,,,,,,
94767,Sydney,1954-07-20,Winter,9.6,5.6,14.2,17.3,,,,,,
13274,Belgrade,1954-07-20,Summer,18.1,15.0,22.2,6.1,,,,,,
94767,Sydney,1954-07-21,Winter,10.4,5.1,16.7,0.0,,,,,,
13274,Belgrade,1954-07-21,Summer,18.3,13.8,23.2,0.0,,,,,,
13274,Belgrade,1954-07-22,Summer,20.7,13.2,27.3,0.0,,,,,,
94767,Sydney,1954-07-22,Winter,12.8,4.9,19.8,0.0,,,,,,
13274,Belgrade,1954-07-23,Summer,22.4,17.4,29.2,0.0,,,,,,
94767,Sydney,1954-07-23,Winter,12.6,6.4,19.8,0.0,,,,,,
13274,Belgrade,1954-07-24,Summer,22.9,17.1,27.9,0.0,,,,,,
94767,Sydney,1954-07-24,Winter,15.3,5.2,21.1,0.0,,,,,,
13274,Belgrade,1954-07-25,Summer,21.3,14.3,27.3,0.0,,,,,,
94767,Sydney,1954-07-25,Winter,11.9,9.3,17.8,0.0,,,,,,
13274,Belgrade,1954-07-26,Summer,,16.1,31.8,0.0,,,,,,
94767,Sydney,1954-07-26,Winter,9.3,5.9,15.1,0.0,,,,,,
94767,Sydney,1954-07-27,Winter,9.6,4.2,16.6,0.0,,,,,,
13274,Belgrade,1954-07-27,Summer,26.5,20.2,32.7,0.0,,,,,,
94767,Sydney,1954-07-28,Winter,9.8,3.7,15.8,0.0,,,,,,
13274,Belgrade,1954-07-28,Summer,26.7,21.8,33.4,0.0,,,,,,
13274,Belgrade,1954-07-29,Summer,27.1,21.3,34.3,0.0,,,,,,
94767,Sydney,1954-07-29,Winter,10.8,4.3,20.7,0.0,,,,,,
94767,Sydney,1954-07-30,Winter,10.8,4.4,16.0,0.0,,,,,,
13274,Belgrade,1954-07-30,Summer,21.7,16.5,27.2,0.0,,,,,,
13274,Belgrade,1954-07-31,Summer,18.2,15.6,22.3,9.2,,,,,,
94767,Sydney,1954-07-31,Winter,11.8,5.9,18.4,0.0,,,,,,
94767,Sydney,1954-08-01,Winter,13.7,5.1,21.7,0.0,,,,,,
13274,Belgrade,1954-08-01,Summer,17.8,13.9,23.7,0.0,,,,,,
13274,Belgrade,1954-08-02,Summer,20.3,12.7,26.4,0.0,,,,,,
94767,Sydney,1954-08-02,Winter,11.8,9.2,14.7,0.0,,,,,,
94767,Sydney,1954-08-03,Winter,12.0,9.2,13.4,15.2,,,,,,
13274,Belgrade,1954-08-03,Summer,23.1,15.2,29.5,0.0,,,,,,
94767,Sydney,1954-08-04,Winter,12.3,9.2,13.3,1.0,,,,,,
13274,Belgrade,1954-08-04,Summer,25.3,18.5,31.3,0.0,,,,,,
13274,Belgrade,1954-08-05,Summer,24.7,19.6,30.5,0.0,,,,,,
94767,Sydney,1954-08-05,Winter,10.3,9.2,13.8,2.5,,,,,,
13274,Belgrade,1954-08-06,Summer,23.8,17.9,31.3,0.0,,,,,,
94767,Sydney,1954-08-06,Winter,10.9,5.1,15.1,0.0,,,,,,
94767,Sydney,1954-08-07,Winter,12.0,7.2,16.0,0.8,,,,,,
13274,Belgrade,1954-08-07,Summer,25.1,18.6,33.4,0.0,,,,,,
94767,Sydney,1954-08-08,Winter,11.4,7.8,17.7,3.6,,,,,,
13274,Belgrade,1954-08-08,Summer,24.3,18.2,28.3,0.0,,,,,,
94767,Sydney,1954-08-09,Winter,10.3,4.5,16.8,0.0,,,,,,
13274,Belgrade,1954-08-09,Summer,26.5,20.1,33.1,0.0,,,,,,
94767,Sydney,1954-08-10,Winter,12.2,3.6,18.4,0.0,,,,,,
13274,Belgrade,1954-08-10,Summer,26.2,20.8,35.9,0.0,,,,,,
13274,Belgrade,1954-08-11,Summer,18.9,15.0,24.0,0.0,,,,,,
94767,Sydney,1954-08-11,Winter,11.4,7.2,15.6,0.0,,,,,,
13274,Belgrade,1954-08-12,Summer,20.3,15.4,26.5,0.0,,,,,,
94767,Sydney,1954-08-12,Winter,9.2,5.6,13.2,1.3,,,,,,
94767,Sydney,1954-08-13,Winter,11.6,3.8,14.3,0.0,,,,,,
13274,Belgrade,1954-08-13,Summer,22.2,14.3,30.5,0.0,,,,,,
94767,Sydney,1954-08-14,Winter,9.6,9.1,14.0,0.5,,,,,,
13274,Belgrade,1954-08-14,Summer,28.2,20.3,36.5,0.0,,,,,,
94767,Sydney,1954-08-15,Winter,11.9,4.1,19.6,0.0,,,,,,
13274,Belgrade,1954-08-15,Summer,27.3,24.5,37.0,0.0,,,,,,
13274,Belgrade,1954-08-16,Summer,22.3,18.0,28.2,20.1,,,,,,
94767,Sydney,1954-08-16,Winter,15.1,4.6,22.5,0.0,,,,,,
13274,Belgrade,1954-08-17,Summer,,14.3,18.0,44.3,,,,,,
94767,Sydney,1954-08-17,Winter,12.8,7.8,22.1,0.0,,,,,,
94767,Sydney,1954-08-18,Winter,13.6,,,0.0,,,,,,
13274,Belgrade,1954-08-18,Summer,14.4,13.4,16.7,3.3,,,,,,
13274,Belgrade,1954-08-19,Summer,,14.6,25.2,0.0,,,,,,
94767,Sydney,1954-08-19,Winter,13.6,6.1,22.6,0.0,,,,,,
13274,Belgrade,1954-08-20,Summer,21.3,15.0,28.6,0.0,,,,,,
94767,Sydney,1954-08-20,Winter,18.0,7.4,23.8,0.0,,,,,,
13274,Belgrade,1954-08-21,Summer,24.3,17.7,33.0,0.0,,,,,,
94767,Sydney,1954-08-21,Winter,19.5,12.3,24.9,0.0,,,,,,
94767,Sydney,1954-08-22,Winter,21.0,14.9,29.4,0.0,,,,,,
13274,Belgrade,1954-08-22,Summer,27.2,21.7,34.7,0.0,,,,,,
94767,Sydney,1954-08-23,Winter,16.8,13.3,19.9,0.0,,,,,,
13274,Belgrade,1954-08-23,Summer,20.7,16.2,31.4,0.0,,,,,,
94767,Sydney,1954-08-24,Winter,21.7,12.6,31.1,0.0,,,,,,
13274,Belgrade,1954-08-24,Summer,19.3,15.7,25.0,0.2,,,,,,
13274,Belgrade,1954-08-25,Summer,19.8,15.8,25.7,4.5,,,,,,
94767,Sydney,1954-08-25,Winter,14.8,12.1,20.4,5.8,,,,,,
94767,Sydney,1954-08-26,Winter,11.6,9.7,17.7,0.8,,,,,,
13274,Belgrade,1954-08-26,Summer,17.2,16.0,25.7,0.0,,,,,,
94767,Sydney,1954-08-27,Winter,10.6,6.0,15.4,0.0,,,,,,
13274,Belgrade,1954-08-27,Summer,19.3,15.0,25.7,1.3,,,,,,
94767,Sydney,1954-08-28,Winter,11.6,4.8,16.0,0.0,,,,,,
13274,Belgrade,1954-08-28,Summer,17.1,14.3,20.8,7.9,,,,,,
13274,Belgrade,1954-08-29,Summer,17.8,14.2,22.0,4.1,,,,,,
94767,Sydney,1954-08-29,Winter,14.0,6.2,20.2,0.0,,,,,,
13274,Belgrade,1954-08-30,Summer,17.1,13.0,22.4,0.0,,,,,,
94767,Sydney,1954-08-30,Winter,13.5,8.3,16.8,0.0,,,,,,
94767,Sydney,1954-08-31,Winter,10.1,7.5,14.5,0.0,,,,,,
13274,Belgrade,1954-08-31,Summer,21.8,12.9,25.8,0.0,,,,,,
13274,Belgrade,1954-09-01,Autumn,20.8,15.2,27.2,0.0,,,,,,
94767,Sydney,1954-09-01,Spring,15.8,5.2,18.8,0.0,,,,,,
13274,Belgrade,1954-09-02,Autumn,21.1,15.0,28.2,0.0,,,,,,
94767,Sydney,1954-09-02,Spring,11.7,9.4,16.3,0.0,,,,,,
13274,Belgrade,1954-09-03,Autumn,21.8,15.8,27.8,0.0,,,,,,
94767,Sydney,1954-09-03,Spring,12.7,8.9,19.6,0.0,,,,,,
13274,Belgrade,1954-09-04,Autumn,23.9,18.4,27.9,0.0,,,,,,
94767,Sydney,1954-09-04,Spring,12.2,4.9,17.8,0.0,,,,,,
94767,Sydney,1954-09-05,Spring,13.1,6.2,16.7,0.0,,,,,,
13274,Belgrade,1954-09-05,Autumn,,16.6,30.0,0.0,,,,,,
94767,Sydney,1954-09-06,Spring,12.5,7.3,15.4,0.0,,,,,,
13274,Belgrade,1954-09-06,Autumn,23.9,18.5,31.1,4.0,,,,,,
94767,Sydney,1954-09-07,Spring,11.2,8.4,14.9,13.7,,,,,,
13274,Belgrade,1954-09-07,Autumn,22.3,19.2,27.9,0.0,,,,,,
13274,Belgrade,1954-09-08,Autumn,21.5,16.2,29.5,0.0,,,,,,
94767,Sydney,1954-09-08,Spring,11.4,6.3,14.7,0.0,,,,,,
13274,Belgrade,1954-09-09,Autumn,,16.1,29.2,0.0,,,,,,
94767,Sydney,1954-09-09,Spring,12.1,5.9,15.7,0.0,,,,,,
13274,Belgrade,1954-09-10,Autumn,21.7,17.0,29.8,1.6,,,,,,
94767,Sydney,1954-09-10,Spring,11.8,6.5,15.3,0.0,,,,,,
94767,Sydney,1954-09-11,Spring,13.2,6.7,17.2,1.5,,,,,,
13274,Belgrade,1954-09-11,Autumn,21.7,16.7,28.8,0.0,,,,,,
13274,Belgrade,1954-09-12,Autumn,22.7,18.1,31.5,0.0,,,,,,
94767,Sydney,1954-09-12,Spring,15.8,9.3,23.3,0.5,,,,,,
13274,Belgrade,1954-09-13,Autumn,21.9,17.0,28.1,0.0,,,,,,
94767,Sydney,1954-09-13,Spring,14.6,9.6,17.8,1.5,,,,,,
13274,Belgrade,1954-09-14,Autumn,21.3,13.6,31.0,0.0,,,,,,
94767,Sydney,1954-09-14,Spring,13.4,10.6,15.7,0.8,,,,,,
94767,Sydney,1954-09-15,Spring,11.8,9.2,15.8,1.8,,,,,,
13274,Belgrade,1954-09-15,Autumn,24.6,20.4,32.7,0.0,,,,,,
13274,Belgrade,1954-09-16,Autumn,20.0,15.3,25.2,7.9,,,,,,
94767,Sydney,1954-09-16,Spring,13.8,6.6,18.5,0.0,,,,,,
94767,Sydney,1954-09-17,Spring,16.0,7.9,20.7,0.0,,,,,,
13274,Belgrade,1954-09-17,Autumn,17.4,13.5,23.7,0.0,,,,,,
94767,Sydney,1954-09-18,Spring,15.9,10.4,20.2,0.0,,,,,,
13274,Belgrade,1954-09-18,Autumn,,12.5,25.1,0.0,,,,,,
13274,Belgrade,1954-09-19,Autumn,17.7,11.0,26.4,0.0,,,,,,
94767,Sydney,1954-09-19,Spring,13.5,9.5,16.2,0.5,,,,,,
13274,Belgrade,1954-09-20,Autumn,20.0,14.7,29.9,0.0,,,,,,
94767,Sydney,1954-09-20,Spring,14.3,10.2,16.4,4.1,,,,,,
94767,Sydney,1954-09-21,Spring,14.4,12.3,16.9,4.6,,,,,,
13274,Belgrade,1954-09-21,Autumn,,15.6,32.0,0.0,,,,,,
13274,Belgrade,1954-09-22,Autumn,,12.1,21.0,13.9,,,,,,
94767,Sydney,1954-09-22,Spring,13.3,11.7,16.1,0.0,,,,,,
94767,Sydney,1954-09-23,Spring,16.3,9.1,21.1,1.3,,,,,,
13274,Belgrade,1954-09-23,Autumn,12.2,10.6,14.2,0.1,,,,,,
13274,Belgrade,1954-09-24,Autumn,11.7,6.8,16.6,0.0,,,,,,
94767,Sydney,1954-09-24,Spring,17.7,11.0,23.5,0.0,,,,,,
13274,Belgrade,1954-09-25,Autumn,12.5,7.4,20.7,0.0,,,,,,
94767,Sydney,1954-09-25,Spring,14.5,12.4,17.2,3.8,,,,,,
94767,Sydney,1954-09-26,Spring,11.7,8.4,16.2,1.8,,,,,,
13274,Belgrade,1954-09-26,Autumn,,9.0,23.0,1.4,,,,,,
13274,Belgrade,1954-09-27,Autumn,15.4,11.5,22.5,0.0,,,,,,
94767,Sydney,1954-09-27,Spring,13.5,5.8,17.0,0.0,,,,,,
94767,Sydney,1954-09-28,Spring,15.1,7.5,18.2,0.0,,,,,,
13274,Belgrade,1954-09-28,Autumn,15.8,11.5,18.9,0.0,,,,,,
94767,Sydney,1954-09-29,Spring,14.7,11.9,17.6,9.7,,,,,,
13274,Belgrade,1954-09-29,Autumn,14.3,11.2,27.7,35.4,,,,,,
94767,Sydney,1954-09-30,Spring,16.4,11.3,19.6,1.8,,,,,,
13274,Belgrade,1954-09-30,Autumn,10.4,6.6,12.8,0.0,,,,,,
94767,Sydney,1954-10-01,Spring,15.6,12.8,21.1,0.0,,,,,,
13274,Belgrade,1954-10-01,Autumn,,4.3,17.5,1.6,,,,,,
94767,Sydney,1954-10-02,Spring,18.3,9.1,24.1,0.0,,,,,,
13274,Belgrade,1954-10-02,Autumn,12.2,9.2,17.5,0.0,,,,,,
94767,Sydney,1954-10-03,Spring,16.3,13.9,19.0,0.0,,,,,,
13274,Belgrade,1954-10-03,Autumn,11.5,7.0,15.5,0.0,,,,,,
13274,Belgrade,1954-10-04,Autumn,9.0,4.6,16.4,0.0,,,,,,
94767,Sydney,1954-10-04,Spring,18.1,11.8,22.3,0.0,,,,,,
13274,Belgrade,1954-10-05,Autumn,11.8,6.2,18.7,0.0,,,,,,
94767,Sydney,1954-10-05,Spring,19.3,12.3,26.6,0.0,,,,,,
94767,Sydney,1954-10-06,Spring,22.0,12.9,30.0,0.0,,,,,,
13274,Belgrade,1954-10-06,Autumn,,8.6,15.5,0.0,,,,,,
94767,Sydney,1954-10-07,Spring,21.4,14.8,30.3,0.0,,,,,,
13274,Belgrade,1954-10-07,Autumn,,9.6,14.7,15.8,,,,,,
94767,Sydney,1954-10-08,Spring,16.6,14.9,21.3,2.3,,,,,,
13274,Belgrade,1954-10-08,Autumn,,6.0,9.8,6.1,,,,,,
13274,Belgrade,1954-10-09,Autumn,5.8,3.3,7.1,13.9,,,,,,
94767,Sydney,1954-10-09,Spring,16.4,10.3,20.3,0.0,,,,,,
13274,Belgrade,1954-10-10,Autumn,8.2,4.5,7.8,0.0,,,,,,
94767,Sydney,1954-10-10,Spring,18.2,11.5,24.6,0.0,,,,,,
13274,Belgrade,1954-10-11,Autumn,,6.6,15.8,5.2,,,,,,
94767,Sydney,1954-10-11,Spring,18.5,10.2,27.8,0.0,,,,,,
13274,Belgrade,1954-10-12,Autumn,10.6,9.0,10.9,5.5,,,,,,
94767,Sydney,1954-10-12,Spring,15.4,10.5,22.7,0.0,,,,,,
13274,Belgrade,1954-10-13,Autumn,9.7,8.6,10.2,2.3,,,,,,
94767,Sydney,1954-10-13,Spring,14.6,9.4,16.7,0.0,,,,,,
94767,Sydney,1954-10-14,Spring,17.8,11.4,21.7,0.0,,,,,,
13274,Belgrade,1954-10-14,Autumn,,9.5,15.6,0.0,,,,,,
94767,Sydney,1954-10-15,Spring,16.6,14.4,16.7,23.1,,,,,,
13274,Belgrade,1954-10-15,Autumn,10.6,6.2,16.3,0.0,,,,,,
13274,Belgrade,1954-10-16,Autumn,8.9,8.2,16.6,0.0,,,,,,
94767,Sydney,1954-10-16,Spring,17.3,15.0,20.0,38.1,,,,,,
13274,Belgrade,1954-10-17,Autumn,,8.4,18.8,0.0,,,,,,
94767,Sydney,1954-10-17,Spring,19.2,15.2,20.1,16.5,,,,,,
13274,Belgrade,1954-10-18,Autumn,13.8,9.0,21.0,0.0,,,,,,
94767,Sydney,1954-10-18,Spring,17.6,15.7,22.8,6.4,,,,,,
13274,Belgrade,1954-10-19,Autumn,,11.0,24.9,0.0,,,,,,
94767,Sydney,1954-10-19,Spring,14.7,12.2,22.8,58.2,,,,,,
94767,Sydney,1954-10-20,Spring,12.9,8.3,15.7,0.0,,,,,,
13274,Belgrade,1954-10-20,Autumn,15.0,11.6,24.5,0.0,,,,,,
94767,Sydney,1954-10-21,Spring,16.7,7.9,20.7,0.0,,,,,,
13274,Belgrade,1954-10-21,Autumn,13.6,12.8,15.8,0.7,,,,,,
13274,Belgrade,1954-10-22,Autumn,,11.6,19.3,0.1,,,,,,
94767,Sydney,1954-10-22,Spring,18.9,10.7,25.2,0.0,,,,,,
13274,Belgrade,1954-10-23,Autumn,,10.2,22.7,0.0,,,,,,
94767,Sydney,1954-10-23,Spring,14.7,13.3,17.3,0.0,,,,,,
13274,Belgrade,1954-10-24,Autumn,15.8,13.0,24.7,0.0,,,,,,
94767,Sydney,1954-10-24,Spring,15.8,12.8,17.7,1.0,,,,,,
94767,Sydney,1954-10-25,Spring,18.8,12.0,20.6,0.0,,,,,,
13274,Belgrade,1954-10-25,Autumn,,13.2,24.0,0.0,,,,,,
13274,Belgrade,1954-10-26,Autumn,11.0,8.4,17.5,28.2,,,,,,
94767,Sydney,1954-10-26,Spring,18.6,16.4,24.9,0.8,,,,,,
13274,Belgrade,1954-10-27,Autumn,8.2,6.1,9.5,2.4,,,,,,
94767,Sydney,1954-10-27,Spring,16.6,15.7,19.9,7.4,,,,,,
13274,Belgrade,1954-10-28,Autumn,5.6,1.1,11.8,0.0,,,,,,
94767,Sydney,1954-10-28,Spring,15.6,14.5,16.1,34.3,,,,,,
13274,Belgrade,1954-10-29,Autumn,8.1,5.0,13.5,0.0,,,,,,
94767,Sydney,1954-10-29,Spring,17.1,14.1,19.6,23.1,,,,,,
13274,Belgrade,1954-10-30,Autumn,9.3,5.0,16.2,0.0,,,,,,
94767,Sydney,1954-10-30,Spring,17.9,12.8,21.2,0.0,,,,,,
13274,Belgrade,1954-10-31,Autumn,13.1,8.4,19.6,0.0,,,,,,
94767,Sydney,1954-10-31,Spring,22.4,13.6,26.6,0.0,,,,,,
94767,Sydney,1954-11-01,Spring,20.3,19.7,24.6,0.0,,,,,,
13274,Belgrade,1954-11-01,Autumn,7.8,6.2,9.8,0.1,,,,,,
94767,Sydney,1954-11-02,Spring,18.6,17.4,21.2,0.5,,,,,,
13274,Belgrade,1954-11-02,Autumn,,7.7,11.8,0.3,,,,,,
94767,Sydney,1954-11-03,Spring,18.6,16.7,19.8,6.9,,,,,,
13274,Belgrade,1954-11-03,Autumn,9.4,7.7,10.6,3.7,,,,,,
94767,Sydney,1954-11-04,Spring,18.0,16.8,18.7,18.5,,,,,,
13274,Belgrade,1954-11-04,Autumn,,5.9,10.7,17.2,,,,,,
94767,Sydney,1954-11-05,Spring,21.1,15.9,24.7,7.9,,,,,,
13274,Belgrade,1954-11-05,Autumn,7.8,6.5,9.1,20.4,,,,,,
94767,Sydney,1954-11-06,Spring,21.4,16.9,26.7,0.0,,,,,,
13274,Belgrade,1954-11-06,Autumn,8.3,6.4,9.6,0.0,,,,,,
13274,Belgrade,1954-11-07,Autumn,,8.4,15.8,0.1,,,,,,
94767,Sydney,1954-11-07,Spring,22.7,18.4,26.4,9.9,,,,,,
13274,Belgrade,1954-11-08,Autumn,10.2,6.4,14.5,0.0,,,,,,
94767,Sydney,1954-11-08,Spring,21.7,19.0,24.8,0.0,,,,,,
94767,Sydney,1954-11-09,Spring,19.2,17.7,23.7,0.0,,,,,,
13274,Belgrade,1954-11-09,Autumn,11.0,6.4,19.3,0.1,,,,,,
94767,Sydney,1954-11-10,Spring,19.0,14.9,24.6,0.0,,,,,,
13274,Belgrade,1954-11-10,Autumn,14.0,10.6,18.0,0.0,,,,,,
